PetID,EnrollDate,CancelDate,Species,Breed,AgeAtEnroll,Prev1Claim,Prev2Claim,ClaimRSum,ClaimPerMonth,MonthAfterEnroll,ClaimDate,PreClaimMonthDiff,PrePreClaimMonthDiff,RollingSum,DiffInClaim
5508,2/1/2012,12/28/2016,Dog,Mixed Breed,8 weeks to 12 months old,581.04,426.08,2313.26,79.35,55,9/1/2016,1,4,2233.91,154.96
5511,1/1/2016,,Dog,Mixed Breed,2 years old,NULL,NULL,55.64,55.64,14,3/1/2017,NULL,NULL,NULL,0
5511,1/1/2016,,Dog,Mixed Breed,2 years old,55.64,NULL,408.86,353.22,18,7/1/2017,4,NULL,55.64,55.64
5511,1/1/2016,,Dog,Mixed Breed,2 years old,353.22,55.64,408.86,0,42,7/1/2019,24,28,408.86,297.58
5512,7/1/2013,11/15/2016,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,3739.01,3739.01,1,8/1/2013,NULL,NULL,NULL,0
5515,10/1/2015,7/4/2018,Cat,Mixed Breed,5 years old,NULL,NULL,1261.85,1261.85,22,8/1/2017,NULL,NULL,NULL,0
5515,10/1/2015,7/4/2018,Cat,Mixed Breed,5 years old,1261.85,NULL,1982.06,720.21,23,9/1/2017,1,NULL,1261.85,1261.85
5515,10/1/2015,7/4/2018,Cat,Mixed Breed,5 years old,720.21,1261.85,3334.81,1352.75,32,6/1/2018,9,10,1982.06,-541.64
5516,1/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,33.1,33.1,2,3/1/2015,NULL,NULL,NULL,0
5516,1/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,33.1,NULL,113.97,80.87,10,11/1/2015,8,NULL,33.1,33.1
5516,1/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,80.87,33.1,113.97,0,54,7/1/2019,44,52,113.97,47.77
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,433.66,433.66,1,7/1/2017,NULL,NULL,NULL,0
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,433.66,NULL,601.78,168.12,3,9/1/2017,2,NULL,433.66,433.66
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,168.12,433.66,910.27,308.49,4,10/1/2017,1,3,601.78,-265.54
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,308.49,168.12,1359.61,449.34,5,11/1/2017,1,2,910.27,140.37
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,449.34,308.49,1506.56,146.95,10,4/1/2018,5,6,1359.61,140.85
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,146.95,449.34,1752.6,246.04,11,5/1/2018,1,6,1506.56,-302.39
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,246.04,146.95,1802.53,49.93,12,6/1/2018,1,2,1752.6,99.09
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,49.93,246.04,1890.65,88.12,14,8/1/2018,2,3,1802.53,-196.11
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,88.12,49.93,2715.22,824.57,16,10/1/2018,2,4,1890.65,38.19
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,824.57,88.12,8641.7,5926.48,18,12/1/2018,2,4,2715.22,736.45
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,5926.48,824.57,8847.29,205.59,20,2/1/2019,2,4,8641.7,5101.91
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,205.59,5926.48,10108.26,1260.97,21,3/1/2019,1,3,8847.29,-5720.89
5517,6/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,1260.97,205.59,10108.26,0,25,7/1/2019,4,5,10108.26,1055.38
5520,9/1/2016,11/14/2017,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,42.93,42.93,1,10/1/2016,NULL,NULL,NULL,0
5520,9/1/2016,11/14/2017,Cat,Mixed Breed,8 weeks to 12 months old,42.93,NULL,171.88,128.95,2,11/1/2016,1,NULL,42.93,42.93
5522,10/1/2015,,Dog,Mixed Breed,5 years old,NULL,NULL,329.97,329.97,20,6/1/2017,NULL,NULL,NULL,0
5522,10/1/2015,,Dog,Mixed Breed,5 years old,329.97,NULL,960.74,630.77,28,2/1/2018,8,NULL,329.97,329.97
5522,10/1/2015,,Dog,Mixed Breed,5 years old,630.77,329.97,2082.71,1121.97,29,3/1/2018,1,9,960.74,300.8
5522,10/1/2015,,Dog,Mixed Breed,5 years old,1121.97,630.77,2850.5,767.79,30,4/1/2018,1,2,2082.71,491.2
5522,10/1/2015,,Dog,Mixed Breed,5 years old,767.79,1121.97,4233.42,1382.92,39,1/1/2019,9,10,2850.5,-354.18
5522,10/1/2015,,Dog,Mixed Breed,5 years old,1382.92,767.79,5074.24,840.82,44,6/1/2019,5,14,4233.42,615.13
5522,10/1/2015,,Dog,Mixed Breed,5 years old,840.82,1382.92,5074.24,0,45,7/1/2019,1,6,5074.24,-542.1
5523,3/1/2018,,Cat,Mixed Breed,1 year old,NULL,NULL,151.91,151.91,1,4/1/2018,NULL,NULL,NULL,0
5523,3/1/2018,,Cat,Mixed Breed,1 year old,151.91,NULL,151.91,0,16,7/1/2019,15,NULL,151.91,151.91
5526,4/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,42.73,42.73,3,7/1/2018,NULL,NULL,NULL,0
5526,4/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,42.73,NULL,42.73,0,15,7/1/2019,12,NULL,42.73,42.73
5528,2/1/2012,4/20/2015,Dog,Mixed Breed,1 year old,NULL,NULL,28.52,28.52,1,3/1/2012,NULL,NULL,NULL,0
5528,2/1/2012,4/20/2015,Dog,Mixed Breed,1 year old,28.52,NULL,1169.7,1141.18,4,6/1/2012,3,NULL,28.52,28.52
5528,2/1/2012,4/20/2015,Dog,Mixed Breed,1 year old,1141.18,28.52,1393.63,223.93,15,5/1/2013,11,14,1169.7,1112.66
5528,2/1/2012,4/20/2015,Dog,Mixed Breed,1 year old,223.93,1141.18,1548.2,154.57,35,1/1/2015,20,31,1393.63,-917.25
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,75.03,75.03,3,6/1/2017,NULL,NULL,NULL,0
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,75.03,NULL,110.22,35.19,4,7/1/2017,1,NULL,75.03,75.03
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,35.19,75.03,984.4,874.18,9,12/1/2017,5,6,110.22,-39.84
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,874.18,35.19,5128.74,4144.34,10,1/1/2018,1,6,984.4,838.99
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,4144.34,874.18,5507.78,379.04,11,2/1/2018,1,2,5128.74,3270.16
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,379.04,4144.34,6574.36,1066.58,12,3/1/2018,1,2,5507.78,-3765.3
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,1066.58,379.04,6880.76,306.4,13,4/1/2018,1,2,6574.36,687.54
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,306.4,1066.58,6997.64,116.88,14,5/1/2018,1,2,6880.76,-760.18
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,116.88,306.4,7216.08,218.44,22,1/1/2019,8,9,6997.64,-189.52
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,218.44,116.88,7261.91,45.83,23,2/1/2019,1,9,7216.08,101.56
5534,3/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,45.83,218.44,7261.91,0,28,7/1/2019,5,6,7261.91,-172.61
5537,9/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,25.16,25.16,0,9/1/2018,NULL,NULL,NULL,0
5537,9/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,25.16,NULL,74.61,49.45,4,1/1/2019,4,NULL,25.16,25.16
5537,9/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,49.45,25.16,105.88,31.27,8,5/1/2019,4,8,74.61,24.29
5537,9/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,31.27,49.45,105.88,0,10,7/1/2019,2,6,105.88,-18.18
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,122.34,122.34,3,3/1/2015,NULL,NULL,NULL,0
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,122.34,NULL,1368.9,1246.56,20,8/1/2016,17,NULL,122.34,122.34
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1246.56,122.34,4335.02,2966.12,21,9/1/2016,1,18,1368.9,1124.22
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,2966.12,1246.56,9546.25,5211.23,22,10/1/2016,1,2,4335.02,1719.56
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,5211.23,2966.12,9845.25,299,25,1/1/2017,3,4,9546.25,2245.11
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,299,5211.23,10314.45,469.2,29,5/1/2017,4,7,9845.25,-4912.23
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,469.2,299,13688.18,3373.73,30,6/1/2017,1,5,10314.45,170.2
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,3373.73,469.2,14194.35,506.17,33,9/1/2017,3,4,13688.18,2904.53
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,506.17,3373.73,14663.55,469.2,36,12/1/2017,3,6,14194.35,-2867.56
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,469.2,506.17,14713,49.45,38,2/1/2018,2,5,14663.55,-36.97
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,49.45,469.2,16114.95,1401.95,42,6/1/2018,4,6,14713,-419.75
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1401.95,49.45,18845.02,2730.07,43,7/1/2018,1,5,16114.95,1352.5
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,2730.07,1401.95,19451.84,606.82,44,8/1/2018,1,2,18845.02,1328.12
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,606.82,2730.07,19569.39,117.55,45,9/1/2018,1,2,19451.84,-2123.25
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,117.55,606.82,19833.22,263.83,46,10/1/2018,1,2,19569.39,-489.27
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,263.83,117.55,20223.01,389.79,48,12/1/2018,2,3,19833.22,146.28
554,12/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,389.79,263.83,20223.01,0,55,7/1/2019,7,9,20223.01,125.96
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,NULL,NULL,48.3,48.3,1,10/1/2014,NULL,NULL,NULL,0
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,48.3,NULL,250.99,202.69,2,11/1/2014,1,NULL,48.3,48.3
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,202.69,48.3,967.07,716.08,3,12/1/2014,1,2,250.99,154.39
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,716.08,202.69,1408.92,441.85,4,1/1/2015,1,2,967.07,513.39
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,441.85,716.08,1503.52,94.6,7,4/1/2015,3,4,1408.92,-274.23
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,94.6,441.85,2783.21,1279.69,14,11/1/2015,7,10,1503.52,-347.25
5541,9/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,1279.69,94.6,2783.21,0,58,7/1/2019,44,51,2783.21,1185.09
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,NULL,NULL,727.89,727.89,6,3/1/2015,NULL,NULL,NULL,0
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,727.89,NULL,1245.39,517.5,8,5/1/2015,2,NULL,727.89,727.89
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,517.5,727.89,1445.49,200.1,9,6/1/2015,1,3,1245.39,-210.39
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,200.1,517.5,6585.37,5139.88,10,7/1/2015,1,2,1445.49,-317.4
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,5139.88,200.1,6646.46,61.09,11,8/1/2015,1,2,6585.37,4939.78
5544,9/1/2014,4/8/2017,Dog,French Bulldog,8 weeks to 12 months old,61.09,5139.88,6709.65,63.19,12,9/1/2015,1,2,6646.46,-5078.79
5545,3/1/2016,7/12/2016,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,381.53,381.53,2,5/1/2016,NULL,NULL,NULL,0
5547,5/1/2018,,Dog,French Bulldog,8 weeks to 12 months old,NULL,NULL,91.52,91.52,8,1/1/2019,NULL,NULL,NULL,0
5547,5/1/2018,,Dog,French Bulldog,8 weeks to 12 months old,91.52,NULL,406.4,314.88,11,4/1/2019,3,NULL,91.52,91.52
5547,5/1/2018,,Dog,French Bulldog,8 weeks to 12 months old,314.88,91.52,721.44,315.04,12,5/1/2019,1,4,406.4,223.36
5547,5/1/2018,,Dog,French Bulldog,8 weeks to 12 months old,315.04,314.88,721.44,0,14,7/1/2019,2,3,721.44,0.16
5554,10/1/2015,,Dog,Mixed Breed,5 years old,NULL,NULL,1826.42,1826.42,20,6/1/2017,NULL,NULL,NULL,0
5554,10/1/2015,,Dog,Mixed Breed,5 years old,1826.42,NULL,6360.23,4533.81,21,7/1/2017,1,NULL,1826.42,1826.42
5554,10/1/2015,,Dog,Mixed Breed,5 years old,4533.81,1826.42,6788.03,427.8,22,8/1/2017,1,2,6360.23,2707.39
5554,10/1/2015,,Dog,Mixed Breed,5 years old,427.8,4533.81,7206.63,418.6,23,9/1/2017,1,2,6788.03,-4106.01
5554,10/1/2015,,Dog,Mixed Breed,5 years old,418.6,427.8,7206.63,0,45,7/1/2019,22,23,7206.63,-9.2
5556,8/1/2016,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,567.59,567.59,0,8/1/2016,NULL,NULL,NULL,0
5556,8/1/2016,,Dog,Mixed Breed,8 weeks to 12 months old,567.59,NULL,567.59,0,35,7/1/2019,35,NULL,567.59,567.59
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,NULL,NULL,711.26,711.26,12,6/1/2015,NULL,NULL,NULL,0
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,711.26,NULL,853,141.74,13,7/1/2015,1,NULL,711.26,711.26
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,141.74,711.26,2113.18,1260.18,14,8/1/2015,1,2,853,-569.52
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,1260.18,141.74,2157.51,44.33,15,9/1/2015,1,2,2113.18,1118.44
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,44.33,1260.18,2307.01,149.5,16,10/1/2015,1,2,2157.51,-1215.85
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,149.5,44.33,2535.86,228.85,17,11/1/2015,1,2,2307.01,105.17
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,228.85,149.5,2645.57,109.71,26,8/1/2016,9,10,2535.86,79.35
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,109.71,228.85,2799.67,154.1,27,9/1/2016,1,10,2645.57,-119.14
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,154.1,109.71,3698.39,898.72,30,12/1/2016,3,4,2799.67,44.39
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,898.72,154.1,3919.76,221.37,31,1/1/2017,1,4,3698.39,744.62
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,221.37,898.72,4060.63,140.87,33,3/1/2017,2,3,3919.76,-677.35
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,140.87,221.37,4483.25,422.62,35,5/1/2017,2,4,4060.63,-80.5
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,422.62,140.87,5532.65,1049.4,49,7/1/2018,14,16,4483.25,281.75
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,1049.4,422.62,5762.42,229.77,50,8/1/2018,1,15,5532.65,626.78
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,229.77,1049.4,5944.37,181.95,51,9/1/2018,1,2,5762.42,-819.63
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,181.95,229.77,6065.27,120.9,52,10/1/2018,1,2,5944.37,-47.82
5557,6/1/2014,11/19/2018,Cat,Mixed Breed,12 years old,120.9,181.95,6168.77,103.5,53,11/1/2018,1,2,6065.27,-61.05
5558,7/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,95.1,95.1,5,12/1/2018,NULL,NULL,NULL,0
5558,7/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,95.1,NULL,636.23,541.13,6,1/1/2019,1,NULL,95.1,95.1
5558,7/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,541.13,95.1,636.23,0,12,7/1/2019,6,7,636.23,446.03
5559,7/1/2016,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,4708.18,4708.18,4,11/1/2016,NULL,NULL,NULL,0
5559,7/1/2016,,Dog,Golden Retriever,8 weeks to 12 months old,4708.18,NULL,4839.05,130.87,11,6/1/2017,7,NULL,4708.18,4708.18
5559,7/1/2016,,Dog,Golden Retriever,8 weeks to 12 months old,130.87,4708.18,5589.94,750.89,12,7/1/2017,1,8,4839.05,-4577.31
5559,7/1/2016,,Dog,Golden Retriever,8 weeks to 12 months old,750.89,130.87,5589.94,0,36,7/1/2019,24,25,5589.94,620.02
5562,11/1/2013,,Dog,Mixed Breed,3 years old,NULL,NULL,160.08,160.08,4,3/1/2014,NULL,NULL,NULL,0
5562,11/1/2013,,Dog,Mixed Breed,3 years old,160.08,NULL,181.55,21.47,5,4/1/2014,1,NULL,160.08,160.08
5562,11/1/2013,,Dog,Mixed Breed,3 years old,21.47,160.08,202.66,21.11,7,6/1/2014,2,3,181.55,-138.61
5562,11/1/2013,,Dog,Mixed Breed,3 years old,21.11,21.47,258.2,55.54,9,8/1/2014,2,4,202.66,-0.36
5562,11/1/2013,,Dog,Mixed Breed,3 years old,55.54,21.11,269.79,11.59,13,12/1/2014,4,6,258.2,34.43
5562,11/1/2013,,Dog,Mixed Breed,3 years old,11.59,55.54,269.79,0,68,7/1/2019,55,59,269.79,-43.95
5565,7/1/2017,5/6/2019,Dog,Chihuahua,2 years old,NULL,NULL,1245.86,1245.86,7,2/1/2018,NULL,NULL,NULL,0
5565,7/1/2017,5/6/2019,Dog,Chihuahua,2 years old,1245.86,NULL,2159.54,913.68,13,8/1/2018,6,NULL,1245.86,1245.86
557,7/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,206.93,206.93,8,3/1/2018,NULL,NULL,NULL,0
557,7/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,206.93,NULL,895.78,688.85,9,4/1/2018,1,NULL,206.93,206.93
557,7/1/2017,,Dog,Golden Retriever,8 weeks to 12 months old,688.85,206.93,895.78,0,24,7/1/2019,15,16,895.78,481.92
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,964.99,964.99,2,7/1/2014,NULL,NULL,NULL,0
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,964.99,NULL,1338.31,373.32,4,9/1/2014,2,NULL,964.99,964.99
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,373.32,964.99,2405.02,1066.71,5,10/1/2014,1,3,1338.31,-591.67
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1066.71,373.32,5355.33,2950.31,8,1/1/2015,3,4,2405.02,693.39
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,2950.31,1066.71,9459.85,4104.52,9,2/1/2015,1,4,5355.33,1883.6
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,4104.52,2950.31,9847.97,388.12,10,3/1/2015,1,2,9459.85,1154.21
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,388.12,4104.52,10624.73,776.76,11,4/1/2015,1,2,9847.97,-3716.4
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,776.76,388.12,10720.64,95.91,12,5/1/2015,1,2,10624.73,388.64
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,95.91,776.76,11116.12,395.48,13,6/1/2015,1,2,10720.64,-680.85
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,395.48,95.91,11352.1,235.98,15,8/1/2015,2,3,11116.12,299.57
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,235.98,395.48,14803.74,3451.64,16,9/1/2015,1,3,11352.1,-159.5
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,3451.64,235.98,16361.07,1557.33,17,10/1/2015,1,2,14803.74,3215.66
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1557.33,3451.64,17026.15,665.08,18,11/1/2015,1,2,16361.07,-1894.31
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,665.08,1557.33,18187.59,1161.44,19,12/1/2015,1,2,17026.15,-892.25
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1161.44,665.08,22193.27,4005.68,20,1/1/2016,1,2,18187.59,496.36
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,4005.68,1161.44,23202.45,1009.18,21,2/1/2016,1,2,22193.27,2844.24
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,1009.18,4005.68,26073.31,2870.86,22,3/1/2016,1,2,23202.45,-2996.5
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,2870.86,1009.18,26953.29,879.98,23,4/1/2016,1,2,26073.31,1861.68
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,879.98,2870.86,27432.79,479.5,24,5/1/2016,1,2,26953.29,-1990.88
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,479.5,879.98,27629.44,196.65,25,6/1/2016,1,2,27432.79,-400.48
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,196.65,479.5,27805.07,175.63,26,7/1/2016,1,2,27629.44,-282.85
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,175.63,196.65,28774.9,969.83,27,8/1/2016,1,2,27805.07,-21.02
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,969.83,175.63,29031.12,256.22,28,9/1/2016,1,2,28774.9,794.2
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,256.22,969.83,29453.81,422.69,29,10/1/2016,1,2,29031.12,-713.61
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,422.69,256.22,29535.92,82.11,30,11/1/2016,1,2,29453.81,166.47
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,82.11,422.69,29741.66,205.74,31,12/1/2016,1,2,29535.92,-340.58
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,205.74,82.11,34080.96,4339.3,32,1/1/2017,1,2,29741.66,123.63
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,4339.3,205.74,37111.74,3030.78,33,2/1/2017,1,2,34080.96,4133.56
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,3030.78,4339.3,37387.69,275.95,34,3/1/2017,1,2,37111.74,-1308.52
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,275.95,3030.78,37922.44,534.75,35,4/1/2017,1,2,37387.69,-2754.83
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,534.75,275.95,38354.14,431.7,36,5/1/2017,1,2,37922.44,258.8
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,431.7,534.75,38434.64,80.5,37,6/1/2017,1,2,38354.14,-103.05
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,80.5,431.7,38601.61,166.97,38,7/1/2017,1,2,38434.64,-351.2
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,166.97,80.5,38714.77,113.16,39,8/1/2017,1,2,38601.61,86.47
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,113.16,166.97,38875.77,161,42,11/1/2017,3,4,38714.77,-53.81
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,161,113.16,41013.44,2137.67,47,4/1/2018,5,8,38875.77,47.84
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,2137.67,161,41217.35,203.91,50,7/1/2018,3,8,41013.44,1976.67
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,203.91,2137.67,41346.1,128.75,51,8/1/2018,1,4,41217.35,-1933.76
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,128.75,203.91,41384.73,38.63,53,10/1/2018,2,3,41346.1,-75.16
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,38.63,128.75,41479.83,95.1,54,11/1/2018,1,3,41384.73,-90.12
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,95.1,38.63,41677.56,197.73,56,1/1/2019,2,3,41479.83,56.47
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,197.73,95.1,41729.31,51.75,58,3/1/2019,2,4,41677.56,102.63
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,51.75,197.73,41803.83,74.52,60,5/1/2019,2,4,41729.31,-145.98
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,74.52,51.75,41879.38,75.55,61,6/1/2019,1,3,41803.83,22.77
5572,5/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,75.55,74.52,41879.38,0,62,7/1/2019,1,2,41879.38,1.03
5573,3/1/2016,,Dog,Mixed Breed,7 years old,NULL,NULL,208.02,208.02,14,5/1/2017,NULL,NULL,NULL,0
5573,3/1/2016,,Dog,Mixed Breed,7 years old,208.02,NULL,350.77,142.75,15,6/1/2017,1,NULL,208.02,208.02
5573,3/1/2016,,Dog,Mixed Breed,7 years old,142.75,208.02,350.77,0,40,7/1/2019,25,26,350.77,-65.27
5575,1/1/2013,12/14/2016,Dog,Mixed Breed,3 years old,NULL,NULL,6552.59,6552.59,3,4/1/2013,NULL,NULL,NULL,0
5575,1/1/2013,12/14/2016,Dog,Mixed Breed,3 years old,6552.59,NULL,6596.29,43.7,22,11/1/2014,19,NULL,6552.59,6552.59
5575,1/1/2013,12/14/2016,Dog,Mixed Breed,3 years old,43.7,6552.59,6639.99,43.7,30,7/1/2015,8,27,6596.29,-6508.89
5575,1/1/2013,12/14/2016,Dog,Mixed Breed,3 years old,43.7,43.7,6893.28,253.29,35,12/1/2015,5,13,6639.99,0
5575,1/1/2013,12/14/2016,Dog,Mixed Breed,3 years old,253.29,43.7,7060.03,166.75,36,1/1/2016,1,6,6893.28,209.59
5579,12/1/2013,1/25/2016,Cat,Mixed Breed,2 years old,NULL,NULL,1707.52,1707.52,25,1/1/2016,NULL,NULL,NULL,0
558,3/1/2019,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,618.06,618.06,2,5/1/2019,NULL,NULL,NULL,0
